scenario,date,signal_date,next_date,capital,participation_limit,fixed_cost_bps,impact_coef_bps,gross_return,net_return,cash_weight,actual_stock_count,target_stock_count,actual_target_overlap_count,actual_target_overlap_weight,desired_trade_weight,executed_trade_weight,unfilled_trade_weight,fill_ratio,blocked_trade_weight,capped_trade_weight,missing_adv_weight,period_fixed_cost,period_impact_cost,period_cost,avg_participation,max_participation,fold,selected_source_scenario
tc50_buf4,2024-07-29,2024-07-26,2024-08-05,100000000,0.1,10,25,0.013707449421817897,0.012324959045145523,7.945033519973776e-16,104,100,99,0.9795442095104098,1.0172091165643382,0.9762975355851561,0.04091158097918213,0.9597805600510517,0.021502167517355203,0.015463870972236587,0.011502167517355204,0.0009762975355851548,0.0003874986735291572,0.001363796209114312,0.034076877128896454,0.10000000000000002,2,tc50_buf4
tc50_buf4,2024-08-05,2024-08-02,2024-08-12,100000000,0.1,10,25,0.014064378432556257,0.012658653814363818,0.0272765013957363,100,100,99,0.9613768645000006,1.0223283115019726,0.9723585418977092,0.04996976960426336,0.9511216024812524,0.021346634104263143,0.0286231355,0.011346634104263143,0.00097235854189771,0.00041386963857066193,0.0013862281804683718,0.0360910205153182,0.10000000000000002,2,tc50_buf4
tc50_buf4,2024-08-12,2024-08-09,2024-08-19,100000000,0.1,10,25,-0.000781000332250481,-0.0022283578865984754,0.05589634633498465,101,100,97,0.9259069359412262,1.040958008191691,0.948668226409127,0.09228978178256397,0.9113414940311704,0.04118926406013954,0.051100517722424424,0.03118926406013954,0.0009486682264091283,0.0004998205981920838,0.001448488824601212,0.04974737473775982,0.10000000000000002,2,tc50_buf4
tc50_buf4,2024-08-19,2024-08-16,2024-08-26,100000000,0.1,10,25,-0.023833533301519716,-0.025234939694575687,0.0,109,100,100,0.96445857655822,1.0088020509651412,0.9377192040815804,0.07108284688356081,0.9295373687875095,0.020448132039468915,0.0333169713410918,0.011198009709443159,0.0009377192040815789,0.0004979031419673188,0.0014356223460488978,0.04906739492190311,0.10000000000000002,2,tc50_buf4
tc50_buf4,2024-08-26,2024-08-23,2024-09-02,100000000,0.1,10,25,0.014290633952875664,0.012884360695537111,8.334262099896073e-16,110,100,100,0.9406660630055688,1.0366367594916046,0.9179688855027431,0.11866787398886147,0.885526079504397,0.03258495650458813,0.03607670898984186,0.011471414037931725,0.0009179688855027467,0.0004684909813877711,0.0013864598668905177,0.04569808347796256,0.1,2,tc50_buf4
tc50_buf4,2024-09-02,2024-08-30,2024-09-09,100000000,0.1,10,25,-0.004434115984907616,-0.00596718330884527,7.051650929845721e-16,113,100,100,0.962643473727068,1.0848251195704048,1.010112067024541,0.07471305254586391,0.9311289430913523,0.011309789969395193,0.028901485185737416,0.011309789969395193,0.0010101120670245427,0.0005297833317158123,0.0015398953987403549,0.0488820044196868,0.10000000000000002,2,tc50_buf4
tc50_buf4,2024-09-09,2024-09-06,2024-09-18,100000000,0.1,10,25,-0.016166426738569828,-0.01756581310485783,3.5540147214074835e-16,101,100,99,0.9879438010948528,1.0163354893997205,0.9922230915894252,0.024112397810295283,0.9762751590771106,0.021360162246403115,0.0006960366587445256,0.011360162246403113,0.0009922230915894272,0.00043015809596150245,0.0014223811875509296,0.03509841467835658,0.09999999999999999,2,tc50_buf4
tc50_buf4,2024-09-18,2024-09-13,2024-09-23,100000000,0.1,10,25,0.03895823234114393,0.03751003071389358,2.4462311516704194e-16,104,100,100,0.9764404885172459,1.016928308685213,0.9698092857197067,0.047119022965506296,0.9536653443875247,0.022027867044245364,0.006032319938506121,0.011546833280697997,0.0009698092857197071,0.0004240885459447331,0.0013938978316644403,0.03561535744865693,0.1,2,tc50_buf4
tc50_buf4,2024-09-23,2024-09-20,2024-09-30,100000000,0.1,10,25,0.2663419687234423,0.26451049967072837,6.435824095873954e-16,105,100,100,0.9702274621828997,1.0385002402448413,0.97895516461064,0.059545075634201305,0.9426624344158431,0.021201879304241823,0.020034776012859277,0.021201879304241823,0.0009789551646106377,0.000467312192823875,0.0014462673574345128,0.04066648006274834,0.1,2,tc50_buf4
tc50_buf4,2024-09-30,2024-09-27,2024-10-08,100000000,0.1,10,25,0.04148722254321413,0.040594655375844946,0.37392037056622934,64,100,61,0.6086462556043858,1.0319333299806397,0.6231462117556401,0.4087871182249996,0.603862859790885,0.40809636197277266,0.0006907562522271461,0.016742617577157885,0.0006231462117556401,0.00023386590327513702,0.0008570121150307771,0.026087476950876307,0.1,2,tc50_buf4
tc50_buf4,2024-10-08,2024-09-30,2024-10-14,100000000,0.1,10,25,-0.07068256738039247,-0.07134408426524508,0.41392431782669936,59,100,57,0.5700000000000003,0.9861954971543524,0.540119814981052,0.4460756821733004,0.5476802688103495,0.44607568217330046,0.0,0.016075682173300198,0.0005401198149810525,0.00017171110697616502,0.0007118309219572175,0.01994741630178699,0.08228763271772421,2,tc50_buf4
tc50_buf4,2024-10-14,2024-10-11,2024-10-21,100000000,0.1,10,25,0.06481086969180905,0.06359051047159703,4.891920202254596e-16,101,100,99,0.9827016242146824,0.9950047034400806,0.9604079518694456,0.03459675157063502,0.9652295597688917,0.027298375785317235,0.0,0.017298375785317233,0.000960407951869447,0.00018567277941120485,0.0011460807312806518,0.007136595588049009,0.049367314204627824,2,tc50_buf4
tc50_buf4,2024-10-21,2024-10-18,2024-10-28,100000000,0.1,10,25,0.009830946132028062,0.008667384045320192,0.023754508638398814,98,100,96,0.9600000000000006,1.0355333042852475,0.9792878129236471,0.0562454913616004,0.9456845172155786,0.056245491361601105,0.0,0.016245491361601097,0.0009792878129236474,0.00017294671817764482,0.001152234531101292,0.005874556296037936,0.020377404113628286,2,tc50_buf4
tc50_buf4,2024-10-28,2024-10-25,2024-11-04,100000000,0.1,10,25,-0.01731421772050834,-0.01840988857780279,0.023912662387871077,98,100,96,0.9600000000000006,1.013096009047254,0.9570086714351254,0.056087337612128696,0.944637687730233,0.056087337612128516,0.0,0.01608733761212851,0.0009570086714351264,0.00015796711945594211,0.0011149757908910686,0.005111920227864232,0.02192847855676578,2,tc50_buf4
tc50_buf4,2024-11-04,2024-11-01,2024-11-11,100000000,0.1,10,25,0.17204388079362154,0.17066041879930438,0.003629215053043743,100,100,98,0.9800000000000006,1.0624338434998033,1.0260630585528476,0.03637078494695567,0.9657665414468112,0.036370784946955725,0.0,0.01637078494695572,0.0010260630585528486,0.00015432106954001398,0.0011803841280928625,0.00425607157194987,0.014443803269577822,2,tc50_buf4
tc50_buf4,2024-11-11,2024-11-08,2024-11-18,100000000,0.1,10,25,-0.1246408677848011,-0.12565981288787598,0.01603227642307175,99,100,97,0.9700000000000006,1.0613445184617998,1.0173767948848718,0.04396772357692802,0.958573561353433,0.0439677235769284,0.0,0.013967723576928397,0.0010173767948848727,0.00014665413319421761,0.0011640309280790903,0.003979288837871294,0.019471039992055815,2,tc50_buf4
tc50_buf4,2024-11-18,2024-11-15,2024-11-25,100000000,0.1,10,25,0.023540057545512694,0.022422289723449396,4.023474262093707e-16,101,100,97,0.9627866869229394,1.0033013202429548,0.9288746940888346,0.07442662615412021,0.9258182714878742,0.06721331307705934,0.0,0.01595656349820837,0.0009288746940888335,0.00016318595739543777,0.0010920606514842712,0.0059622234656324736,0.03240423496167241,2,tc50_buf4
tc50_buf4,2024-11-25,2024-11-22,2024-12-02,100000000,0.1,10,25,0.05311009460281668,0.05181499104350973,0.0,101,100,99,0.984410416201519,1.0204384675665703,0.9892592999696076,0.03117916759696271,0.9694453231743455,0.025589583798481523,0.0,0.015589583798481521,0.0009892592999696085,0.0002405300315963433,0.0012297893315659518,0.011095219978863946,0.062291334936173476,2,tc50_buf4
tc50_buf4,2024-12-02,2024-11-29,2024-12-09,100000000,0.1,10,25,0.015984108429423438,0.01473806258639887,7.735782500684074e-16,101,100,99,0.9851966248558641,1.0237657428897,0.9941589926014279,0.029606750288272088,0.9710805421123943,0.0248033751441355,0.0,0.014803375144135501,0.0009941589926014268,0.00023228326440464546,0.0012264422570060724,0.010223847368239192,0.052047399086527335,2,tc50_buf4
tc50_buf4,2024-12-09,2024-12-06,2024-12-16,100000000,0.1,10,25,0.024103987144093342,0.022883683294604662,0.015681048704828122,99,100,96,0.9600000000000006,1.0203138496634063,0.955994898368235,0.06431895129517129,0.9369616012598578,0.06431895129517179,0.0,0.014570479027491437,0.0009559948983682359,0.00023558707456365114,0.0011915819729318871,0.010644512671597148,0.03877698803261227,2,tc50_buf4
tc50_buf4,2024-12-16,2024-12-13,2024-12-23,100000000,0.1,10,25,-0.11536301124273995,-0.11644625503519113,5.898059818321144e-17,101,100,98,0.9760078279784723,1.023511053987311,0.9755267099442572,0.04798434404305374,0.9531179034597426,0.04399217202152571,0.0,0.023992172021525704,0.0009755267099442583,0.0002489798460985066,0.001224506556042765,0.011782577128709084,0.07129672618888369,2,tc50_buf4
tc50_buf4,2024-12-23,2024-12-20,2024-12-30,100000000,0.1,10,25,-0.0124356765592476,-0.013479124857242453,5.169475958410885e-16,109,100,100,0.9168053578624785,1.0258004867529633,0.8594112024779178,0.1663892842750455,0.8377956664831298,0.0831946421375233,0.0,0.02712092341428088,0.0008594112024779167,0.00019717647816998277,0.0010565876806478995,0.009294532796602405,0.031210892425328016,2,tc50_buf4
tc50_buf4,2024-12-30,2024-12-27,2025-01-06,100000000,0.1,10,25,-0.06714386454058263,-0.06830545510936348,8.031769693772617e-16,103,100,100,0.9725375625966438,1.0688580210455216,1.0139331462388073,0.054924874806714374,0.9486134980275597,0.027462437403357617,0.0,0.027462437403357617,0.0010139331462388074,0.0002312648265534207,0.001245197972792228,0.009536847417591603,0.0346837242959006,2,tc50_buf4
tc50_buf4,2025-01-06,2025-01-03,2025-01-13,100000000,0.1,10,25,-0.0053944172526984024,-0.0065709869235297536,0.0,106,100,100,0.9452274278214245,1.0354212342613862,0.9258760899042344,0.10954514435715179,0.8942023393645241,0.05477257217857609,0.0,0.029439091795041672,0.0009258760899042354,0.0002570749122220417,0.001182951002126277,0.014152248999961798,0.0492076284746946,3,tc50_buf4
tc50_buf4,2025-01-13,2025-01-10,2025-01-20,100000000,0.1,10,25,0.07328774221281287,0.07194812181602384,0.0,103,100,99,0.9612891369837869,1.0504320767736104,0.973010350741183,0.07742172603242736,0.92629535241324,0.048710863016213996,0.0,0.02959875985586664,0.0009730103507411804,0.00027513620316157094,0.0012481465539027512,0.014852623200451562,0.051337069553592914,3,tc50_buf4
tc50_buf4,2025-01-20,2025-01-17,2025-01-27,100000000,0.1,10,25,-0.004929578690733405,-0.006183355703338278,5.12719207368395e-16,102,100,99,0.9724223442682386,1.037772429252261,0.9826171177887362,0.055155311463524814,0.9468522096860239,0.03757765573176346,0.0,0.027577655731763455,0.0009826171177887344,0.00027737110591424536,0.0012599882237029798,0.015018760901033254,0.05712260549385976,3,tc50_buf4
tc50_buf4,2025-01-27,2025-01-24,2025-02-05,100000000,0.1,10,25,-0.006299827395060187,-0.007568000486461668,4.2327252813834093e-16,103,100,100,0.9722857245666309,1.023415053669558,0.96798650280282,0.05542855086673815,0.9458396173986365,0.027714275433368907,0.0,0.027714275433368907,0.0009679865028028195,0.00030822651030049385,0.0012762130131033134,0.01926860534187452,0.07825254910144977,3,tc50_buf4
tc50_buf4,2025-02-05,2025-01-27,2025-02-10,100000000,0.1,10,25,0.03568782978563578,0.03431379602073914,5.655198531684391e-16,103,100,100,0.9721100225224703,1.0242834682169182,0.9685035132618586,0.05577995495505961,0.9455424629158939,0.027889977477529457,0.0,0.027889977477529457,0.0009685035132618615,0.0003581836654231938,0.0013266871786850553,0.02459914452631066,0.06811468376168035,3,tc50_buf4
tc50_buf4,2025-02-10,2025-02-07,2025-02-17,100000000,0.1,10,25,0.010435826472944276,0.009144827548128287,2.480654570646834e-16,103,100,100,0.9730710580201543,1.0300466163483801,0.9761887323886886,0.05385788395969149,0.9477131587008915,0.02692894197984547,0.0,0.02692894197984547,0.000976188732388688,0.00030147669770843997,0.001277665430097128,0.01957419461923101,0.08374594505506401,3,tc50_buf4
tc50_buf4,2025-02-17,2025-02-14,2025-02-24,100000000,0.1,10,25,0.031793649593073736,0.03054460062372799,6.815294856243881e-16,101,100,98,0.9733491813390609,1.0377169395890484,0.984415302267171,0.053301637321877426,0.9486356680821018,0.046650818660938016,0.0,0.026650818660938016,0.0009844153022671744,0.0002261455204694374,0.0012105608227366118,0.011732201164952596,0.0628520873990377,3,tc50_buf4
tc50_buf4,2025-02-24,2025-02-21,2025-03-03,100000000,0.1,10,25,-0.04876418551146633,-0.049829215510898583,0.0041703986340202205,100,100,97,0.9700000000000006,1.0168135742993436,0.9609839729333647,0.05582960136597892,0.945093571941691,0.055829601365979295,0.0,0.025829601365979293,0.0009609839729333652,0.0001586437610212001,0.0011196277339545653,0.005994714776803505,0.04969041083660205,3,tc50_buf4
tc50_buf4,2025-03-03,2025-02-28,2025-03-10,100000000,0.1,10,25,0.04709062713455103,0.04588245364279575,1.9081958235744878e-17,103,100,100,0.9728462690611929,1.019701592557435,0.9653941306798202,0.054307461877614926,0.9467418092959818,0.027153730938807755,0.0,0.027153730938807755,0.0009653941306798189,0.0001884443819058621,0.001153838512585681,0.008204252172731548,0.061656042456766945,3,tc50_buf4
tc50_buf4,2025-03-10,2025-03-07,2025-03-17,100000000,0.1,10,25,0.009324175788024025,0.008118513275432226,5.551115123125783e-16,103,100,100,0.9740674491441927,1.0504998535188494,0.9976358004697033,0.0528640530491461,0.9496772390095364,0.02643202652457365,0.0,0.025932550855809068,0.0009976358004697018,0.00019688875518198562,0.0011945245556516874,0.007795567962740686,0.042165715529157176,3,tc50_buf4
tc50_buf4,2025-03-17,2025-03-14,2025-03-24,100000000,0.1,10,25,-0.014836659454038559,-0.016006359200258613,2.6308165715360765e-16,102,100,99,0.9743070150523638,1.04036400332914,0.9889780334338649,0.051385969895275,0.9506077010249864,0.036113754156107,0.0,0.025692984947638234,0.0009889780334338602,0.00019833750915614724,0.0011873155425900074,0.00816399375762194,0.04293351127535443,3,tc50_buf4
tc50_buf4,2025-03-24,2025-03-21,2025-03-31,100000000,0.1,10,25,-0.016151647147200965,-0.017362724591703516,7.112366251504909e-16,102,100,99,0.9739200761029115,1.0538898880217666,1.0017300402275915,0.05215984779417515,0.950507307844007,0.03607992389708655,0.0,0.02607992389708655,0.0010017300402275918,0.0002292294272460475,0.0012309594674736392,0.009842269472727726,0.041912396573914004,3,tc50_buf4
tc50_buf4,2025-03-31,2025-03-28,2025-04-07,100000000,0.1,10,25,-0.0989649908342023,-0.10004255548491847,4.198030811863873e-16,104,100,100,0.9634186727833917,1.0258665159771923,0.9527038615439762,0.07316265443321601,0.928682091389322,0.03658132721660682,0.0,0.026508072937729013,0.0009527038615439779,0.00024321487607963384,0.0011959187376236117,0.011885264220131074,0.04947516088803761,3,tc50_buf4
tc50_buf4,2025-04-07,2025-04-03,2025-04-14,100000000,0.1,10,25,0.05152628454624808,0.051215415265096764,1.491862189340054e-16,141,100,99,0.6092362911133707,1.0291347856192417,0.2399235159108584,0.7892112697083833,0.23313128587573084,0.40460563485419127,0.0,0.0294195815568486,0.00023992351591085862,5.571272801375922e-05,0.00029563624392461786,0.010601303849003825,0.04464592352013624,3,tc50_buf4
tc50_buf4,2025-04-14,2025-04-11,2025-04-21,100000000,0.1,10,25,0.021442022422341722,0.019737242186335546,1.2836953722228372e-16,103,100,100,0.9720220198113814,1.3397845355757803,1.283828575198541,0.05595596037723927,0.9582351050550141,0.027977980188620452,0.0,0.027977980188620452,0.001283828575198539,0.00038516506181998655,0.0016689936370185257,0.0164215266015291,0.08293376983658289,3,tc50_buf4
tc50_buf4,2025-04-21,2025-04-18,2025-04-28,100000000,0.1,10,25,-0.004685077000357252,-0.005968900660481169,8.229636590251221e-16,105,100,100,0.9533448397015174,1.047886525211422,0.9545762046144584,0.09331032059696365,0.9109537928468568,0.04665516029848076,0.0008115329999999997,0.027390668852913348,0.0009545762046144606,0.00033529058071888094,0.0012898667853333415,0.021993984894046623,0.09123669532852956,3,tc50_buf4
tc50_buf4,2025-04-28,2025-04-25,2025-05-06,100000000,0.1,10,25,0.06468895718555534,0.06325363695851083,1.1817803680091998e-17,104,100,100,0.9722599599106251,1.046500412045623,0.9910203318668726,0.05548008017875039,0.9469851329821247,0.027519600299334784,0.00022043979004043694,0.027519600299334784,0.0009910203318668708,0.0003570919194696237,0.0013481122513364944,0.02381140696282854,0.1,3,tc50_buf4
tc50_buf4,2025-05-06,2025-04-30,2025-05-12,100000000,0.1,10,25,0.032048728880119004,0.030723807347750487,6.456017361336497e-16,102,100,97,0.955926195874811,1.0390974516754774,0.9509498434250999,0.08814760825037748,0.9151690651264276,0.07407380412518787,0.0,0.06407380412518787,0.0009509498434251012,0.0003328282334166076,0.001283778076841709,0.02176959449411689,0.0744382915586884,3,tc50_buf4
tc50_buf4,2025-05-12,2025-05-09,2025-05-19,100000000,0.1,10,25,0.009339244821426673,0.00808540578114858,0.0,105,100,100,0.9572948419082736,1.0328835774668952,0.9474732612834453,0.08541031618344985,0.9173088641868862,0.04270515809172361,0.0,0.04270515809172361,0.0009474732612834497,0.0002947642190394625,0.0012422374803229123,0.01712211084691255,0.05211286702119929,3,tc50_buf4
tc50_buf4,2025-05-19,2025-05-16,2025-05-26,100000000,0.1,10,25,-0.0054501050589930156,-0.0066824241355809555,7.082008590675315e-16,101,100,96,0.9576899854921647,1.0357006082695062,0.9510805792538333,0.08462002901567289,0.9182968240628344,0.0823100145078368,0.0,0.04231001450783681,0.0009510805792538297,0.0002879915707271367,0.0012390721499809664,0.016424281110504504,0.0771456867292465,3,tc50_buf4
tc50_buf4,2025-05-26,2025-05-23,2025-06-03,100000000,0.1,10,25,0.02256731533859302,0.02130489972093863,6.938893903907228e-16,105,100,100,0.9574581278193743,1.011516003885941,0.926432259524687,0.08508374436125399,0.9158849251673846,0.04254187218062748,0.0,0.04254187218062748,0.0009264322595246868,0.00030812276557538404,0.001234555025100071,0.019205585463834496,0.04783399501351036,3,tc50_buf4
tc50_buf4,2025-06-03,2025-05-30,2025-06-09,100000000,0.1,10,25,0.031803925940603994,0.030457635050381793,0.0,105,100,100,0.9583969959312264,1.0486282293582043,0.9654222212206558,0.08320600813754853,0.9206525193504724,0.04160300406877467,0.0,0.04160300406877467,0.0009654222212206524,0.00033937111826477394,0.0013047933394854264,0.02192656020247973,0.0856123216452094,3,tc50_buf4
tc50_buf4,2025-06-09,2025-06-06,2025-06-16,100000000,0.1,10,25,0.007705641695081367,0.0064091638004244444,2.7755575615628914e-17,104,100,99,0.9596793508700321,1.0403681913681717,0.9597268931082358,0.08064129825993593,0.9224877318155164,0.050320649129968094,0.0,0.04032064912996809,0.0009597268931082359,0.00032683719963215197,0.0012865640927403879,0.020509096387870466,0.07897764909047726,3,tc50_buf4
tc50_buf4,2025-06-16,2025-06-13,2025-06-23,100000000,0.1,10,25,-0.012679326332386665,-0.013965403694625511,7.4593109467002705e-16,105,100,100,0.959987671536559,1.056617303746646,0.9765926468197622,0.08002465692688376,0.9242633480985734,0.040012328463442895,0.0,0.040012328463442895,0.0009765926468197584,0.00032600072181853323,0.0013025933686382917,0.020255684706085537,0.07220596994310798,3,tc50_buf4
tc50_buf4,2025-06-23,2025-06-20,2025-06-30,100000000,0.1,10,25,0.06509567159290475,0.0637591170070324,5.689893001203927e-16,106,100,100,0.9495648615516751,1.0460588806249416,0.9451886037282917,0.10087027689664985,0.9035711289632306,0.050435138448324576,0.003328273999999999,0.04052617303637385,0.0009451886037282937,0.00030967950016087657,0.0012548681038891704,0.02069795350045563,0.0942076203494561,3,tc50_buf4
tc50_buf4,2025-06-30,2025-06-27,2025-07-07,100000000,0.1,10,25,0.004360438864406513,0.003060442720904888,9.107298248878237e-17,104,100,99,0.9619506734303371,1.0581121897770167,0.9820135366376899,0.07609865313932684,0.9280807329557713,0.048049326569663826,0.0,0.038049326569663824,0.0009820135366376869,0.0003123386632274613,0.0012943521998651482,0.018700886646444398,0.09438576117918203,3,tc50_buf4
tc50_buf4,2025-07-07,2025-07-04,2025-07-14,100000000,0.1,10,25,0.026448621776313797,0.02519324702612824,0.0,103,100,98,0.9621158648854349,1.0228822566500508,0.9471139864209196,0.07576827022913124,0.9259266941658827,0.057884135114565846,0.0,0.03788413511456584,0.0009471139864209163,0.00027591337564330197,0.0012230273620642182,0.0152986307983105,0.07840707779782094,3,tc50_buf4
tc50_buf4,2025-07-14,2025-07-11,2025-07-21,100000000,0.1,10,25,0.026872174360822454,0.025621213180195834,5.227345249367299e-16,104,100,98,0.95502518701237,1.0271847363967892,0.9372351104215294,0.0899496259752598,0.9124309164768261,0.06497481298762958,0.0,0.03690797017098207,0.0009372351104215291,0.0002809897201474634,0.0012182248305689924,0.016202520216624612,0.06279320331062141,3,tc50_buf4
tc50_buf4,2025-07-21,2025-07-18,2025-07-28,100000000,0.1,10,25,0.027330525683543216,0.026019469422599695,0.0,103,100,98,0.9640578729344206,1.0483956487050308,0.9765113945738741,0.07188425413115662,0.9314340399829516,0.05594212706557705,0.0,0.03594212706557705,0.0009765113945738737,0.00029966626019923735,0.001276177654773111,0.016754352774046657,0.07117711397457238,3,tc50_buf4
tc50_buf4,2025-07-28,2025-07-25,2025-08-04,100000000,0.1,10,25,0.019443732789269585,0.018184169596533684,0.0,104,100,99,0.9650140571442041,1.0346911655932627,0.9647192798816723,0.06997188571159041,0.9323741343906512,0.044985942855793805,0.0,0.0349859428557938,0.0009647192798816729,0.0002708204092874498,0.0012355396891691227,0.013712841522111554,0.047700202234146706,3,tc50_buf4
tc50_buf4,2025-08-04,2025-08-01,2025-08-11,100000000,0.1,10,25,0.04730962009771611,0.045989886248665846,6.678685382510707e-17,105,100,100,0.9656813399989528,1.0327330446862697,0.9640957246841744,0.06863732000209533,0.9335381777941013,0.034318660001047635,0.0,0.034318660001047635,0.0009640957246841754,0.00029602241394921107,0.0012601181386333864,0.016815798214872984,0.05390234742162017,3,tc50_buf4
tc50_buf4,2025-08-11,2025-08-08,2025-08-18,100000000,0.1,10,25,0.006324521794661475,0.005047267503808683,0.0,105,100,100,0.9672316005291299,1.0416284804193545,0.9760916814776134,0.06553679894174114,0.9370823665311491,0.03276839947087055,0.0,0.03276839947087055,0.0009760916814776132,0.0002931353553186444,0.0012692270367962576,0.015637040049896907,0.04377108239819816,3,tc50_buf4
tc50_buf4,2025-08-18,2025-08-15,2025-08-25,100000000,0.1,10,25,0.022393108484338065,0.021192624901057888,4.614364446098307e-16,103,100,98,0.9674375425012707,1.034902063749482,0.96977714875202,0.06512491499746187,0.9370714222353443,0.05256245749873208,0.0,0.03256245749873208,0.0009697771487520171,0.00020441267443629637,0.0011741898231883135,0.009007309093901414,0.03516171096856533,3,tc50_buf4
tc50_buf4,2025-08-25,2025-08-22,2025-09-01,100000000,0.1,10,25,0.021031155592773798,0.019832879195039954,5.722419066378492e-16,105,100,100,0.9681507462946375,1.048979229976837,0.9852807225661117,0.06369850741072536,0.9392757210148651,0.031849253705362686,0.0,0.031849253705362686,0.0009852807225661103,0.00018831362974143035,0.0011735943523075406,0.007399511381994205,0.033268929510517284,3,tc50_buf4
tc50_buf4,2025-09-01,2025-08-29,2025-09-08,100000000,0.1,10,25,-0.020140912363771468,-0.021241113612619378,0.0,103,100,98,0.9688067758452762,1.0517285658545292,0.9893421175450805,0.06238644830944873,0.9406819874111152,0.05119322415472441,0.0,0.031193224154724405,0.0009893421175450803,0.00013347366559165826,0.0011228157831367385,0.003599718976855701,0.018098251818033977,3,tc50_buf4
tc50_buf4,2025-09-08,2025-09-05,2025-09-15,100000000,0.1,10,25,0.012879061136052083,0.01173985419939294,5.620504062164855e-16,105,100,100,0.9681656020255205,1.0359329619598132,0.9722641660108513,0.06366879594896191,0.9385396562452158,0.03183439797448187,0.0,0.03183439797448187,0.0009722641660108491,0.000152457412675271,0.00112472157868612,0.004620078583360407,0.018990305868499438,3,tc50_buf4
tc50_buf4,2025-09-15,2025-09-12,2025-09-22,100000000,0.1,10,25,0.03280265271031513,0.031643954944587716,0.0,105,100,100,0.9685703859463957,1.0393009822375254,0.9764417541303176,0.06285922810720779,0.9395177824503954,0.03142961405360299,0.0,0.03142961405360299,0.0009764417541303187,0.0001454548276482115,0.0011218965817785301,0.004408999183690996,0.016614647407895197,3,tc50_buf4
tc50_buf4,2025-09-22,2025-09-19,2025-09-29,100000000,0.1,10,25,0.020455962958670915,0.019307047531803123,3.139849491518021e-16,104,100,99,0.9695686160651077,1.0466908587482129,0.9858280908784277,0.06086276786978517,0.9418522027195557,0.040431383934892456,0.0,0.030431383934892454,0.0009858280908784276,0.00014005628686257962,0.0011258843777410073,0.004028330304925005,0.019096760591024334,3,tc50_buf4
tc50_buf4,2025-09-29,2025-09-26,2025-10-09,100000000,0.1,10,25,0.01745340266918438,0.01636207838341175,0.0,106,100,100,0.9604639974931715,1.031638818589586,0.9525668135759315,0.07907200501365441,0.9233530150389665,0.039536002506825985,0.0,0.029821359313400325,0.0009525668135759353,0.00012003688789046485,0.0010726037014664003,0.00355740862426221,0.02224809711804632,3,tc50_buf4
tc50_buf4,2025-10-09,2025-09-30,2025-10-13,100000000,0.1,10,25,-0.024062270100321914,-0.02511334808105481,0.0,103,100,97,0.9611421983521712,1.0385454626327013,0.9608298593370449,0.07771560329565641,0.925168799930387,0.06885780164782716,0.0,0.02930980351057557,0.0009608298593370472,0.00011616301483017701,0.0010769928741672242,0.003485641665367666,0.045042236542838614,3,tc50_buf4
tc50_buf4,2025-10-13,2025-10-10,2025-10-20,100000000,0.1,10,25,-0.03673611199553717,-0.037836568321484854,2.949029909160572e-17,105,100,99,0.9601841383344978,1.0575209229667828,0.9778891996357808,0.07963172333100199,0.9246996238073455,0.049815861665499464,0.0,0.030032452494267732,0.0009778891996357825,0.00016453536299101848,0.001142424562626801,0.005914402632613575,0.04720214100518047,3,tc50_buf4
tc50_buf4,2025-10-20,2025-10-17,2025-10-27,100000000,0.1,10,25,0.04066590364099776,0.0394004204254077,6.559423143537302e-16,105,100,100,0.9688221962140804,1.036557172626545,0.9742015650547025,0.06235560757184255,0.9398435424320697,0.03117780378592225,0.0,0.03117780378592225,0.0009742015650547019,0.00024183060354274126,0.0012160321685974432,0.01182114616166961,0.05543749782088868,3,tc50_buf4
tc50_buf4,2025-10-27,2025-10-24,2025-11-03,100000000,0.1,10,25,0.0065197944859543,0.005267181317757386,0.0,105,100,100,0.9700405253243726,1.0471100412692507,0.987191091917995,0.059918949351255635,0.9427768362543586,0.03030602141047041,0.0,0.02995947467562824,0.0009871910919179922,0.0002573081966793969,0.001244499288597389,0.013131211462299121,0.0598393674193143,3,tc50_buf4
tc50_buf4,2025-11-03,2025-10-31,2025-11-10,100000000,0.1,10,25,0.022462767266886674,0.02119705502911695,0.0,104,100,99,0.9702345896824321,1.032956580182781,0.9734257595476457,0.05953082063513526,0.9423685159887346,0.0397654103175676,0.0,0.029765410317567596,0.000973425759547647,0.00026447969607404235,0.0012379054556216893,0.013599311972796336,0.043412188634199364,3,tc50_buf4
tc50_buf4,2025-11-10,2025-11-07,2025-11-17,100000000,0.1,10,25,0.03661129189739176,0.035304436469738576,0.0,103,100,98,0.9708885142124714,1.0374312719790568,0.979208300403999,0.05822297157505785,0.9438777554256788,0.04911148578752906,0.0,0.029111485787529055,0.0009792083004039986,0.0002814912866718065,0.0012606995870758052,0.015030630257677513,0.05885631757324337,3,tc50_buf4
tc50_buf4,2025-11-17,2025-11-14,2025-11-24,100000000,0.1,10,25,-0.07856839289913464,-0.0796869337011098,6.364266752489911e-16,105,100,100,0.9719166808088273,1.0286939214580273,0.9725272830756807,0.05616663838234659,0.9454000483421362,0.02808331919117338,0.0,0.02808331919117338,0.0009725272830756795,0.00024138896784875737,0.0012139162509244368,0.010852282715622856,0.02914151212944127,3,tc50_buf4
