scenario,date,signal_date,next_date,capital,participation_limit,fixed_cost_bps,impact_coef_bps,gross_return,net_return,cash_weight,actual_stock_count,target_stock_count,actual_target_overlap_count,actual_target_overlap_weight,desired_trade_weight,executed_trade_weight,unfilled_trade_weight,fill_ratio,blocked_trade_weight,capped_trade_weight,missing_adv_weight,period_impact_cost,period_cost,avg_participation,max_participation,period_fixed_cost
p_l20_s10_b3_x500_y50_baseline,2024-08-12,2024-08-09,2024-08-19,100000000,0.1,10,25,0.009597112557277132,0.008549111339563709,0.05145576031353722,50,50,48,0.9413600019322115,1.0174406403832383,0.951616404561198,0.06582423582204033,0.9353041020680612,0.04,0.025824235822040412,0.04,0.0005627572302911067,0.0010380390402058674,0.059090189402597935,0.10000000000000002,0.00047528180991476083
p_l20_s10_b3_x500_y50_baseline,2024-08-19,2024-08-16,2024-08-26,100000000,0.1,10,25,-0.028995199983235742,-0.02995420758234657,0.03061276035058786,51,50,49,0.9630216754209129,0.949681406113649,0.9063375173060619,0.043343888807587105,0.9543595478140802,0.02,0.023343888807587372,0.0,0.0005242988579585244,0.000987644550360962,0.05712614709052011,0.10000000000000002,0.0004633456924024376
p_l20_s10_b3_x500_y50_baseline,2024-08-26,2024-08-23,2024-09-02,100000000,0.1,10,25,0.008423457580491789,0.007314573164923122,2.468186245663251e-16,56,50,50,0.9828005192406051,1.0637578040775546,1.0293588425587652,0.034398961518789406,0.9676627881018286,0.0,0.03284362125939433,0.0,0.0005691789323211435,0.001099621797998566,0.05318986853644599,0.1,0.0005304428656774225
p_l20_s10_b3_x500_y50_baseline,2024-09-02,2024-08-30,2024-09-09,100000000,0.1,10,25,0.02081838822627513,0.01972948395899765,1.708702623837155e-16,60,50,50,0.9553010684173744,1.1305089308684504,1.041111067703199,0.08939786316525145,0.9209224618008311,0.0,0.0660268815826254,0.0,0.0005461418139199434,0.0010666973477715426,0.04965404017810478,0.10000000000000002,0.0005205555338515993
p_l20_s10_b3_x500_y50_baseline,2024-09-09,2024-09-06,2024-09-18,100000000,0.1,10,25,-0.017953399305377205,-0.01905799816573084,1.6653345369377348e-16,55,50,50,0.9745128624173529,1.1593026174971468,1.1083283423318517,0.05097427516529507,0.956030225071565,0.0,0.04774320776660619,0.0,0.0005706285419012187,0.0011247927130671443,0.04771340541301164,0.10000000000000002,0.0005541641711659256
p_l20_s10_b3_x500_y50_baseline,2024-09-18,2024-09-13,2024-09-23,100000000,0.1,10,25,0.05907451822427312,0.05807997280069732,0.009999833246871377,54,50,49,0.9751376576547072,0.9391314343052009,0.8994065828614858,0.03972485144371507,0.9577004346861153,0.02,0.019724851443715365,0.0,0.0004943669233273146,0.0009390702981346216,0.052659261628132434,0.10000000000000002,0.00044470337480730706
p_l20_s10_b3_x500_y50_baseline,2024-09-23,2024-09-20,2024-09-30,100000000,0.1,10,25,0.312719010721086,0.3118294362660856,0.00012996495166657865,51,50,50,0.9969706050000006,0.7037550744081185,0.6978262493597853,0.005928825048333142,0.9915754425595873,0.0,0.005928825048333475,0.0,0.0003240887691445358,0.0006776579357311087,0.038792850175208476,0.1,0.0003535691665865729
p_l20_s10_b3_x500_y50_baseline,2024-09-30,2024-09-27,2024-10-08,100000000,0.1,10,25,0.04618384655099472,0.04503343276668126,0.47400649482694235,28,50,25,0.5000000000000001,1.9599009956048439,1.433907490431787,0.5259935051730569,0.7316224103397987,0.5000000000000001,0.02599350517305711,0.0,0.0006196287011178833,0.0010996287011178832,0.03413183832650112,0.10000000000000002,0.00048
p_l20_s10_b3_x500_y50_baseline,2024-10-08,2024-09-30,2024-10-14,100000000,0.1,10,25,-0.06789765996729336,-0.06840964673515249,0.558144021561425,23,50,22,0.4400000000000001,1.2669185493643176,0.7050625709257434,0.5618559784385742,0.5565176792774184,0.5600000000000002,0.001855978438574435,0.0,0.00024928171067696174,0.0005492817106769617,0.023343652293338506,0.09999999999999999,0.0003
p_l20_s10_b3_x500_y50_baseline,2024-10-14,2024-10-11,2024-10-21,100000000,0.1,10,25,0.0753393228733168,0.0737697592682538,0.0,50,50,50,1.0,1.401198776583009,1.4011987765830098,0.0,1.0000000000000007,0.0,0.0,0.0,0.0004595984464411668,0.001459598446441167,0.019267623426933566,0.051715573653707866,0.001
p_l20_s10_b3_x500_y50_baseline,2024-10-21,2024-10-18,2024-10-28,100000000,0.1,10,25,0.008165467970298046,0.007258945728121358,0.019999999999999435,49,50,49,0.9800000000000005,1.1757285399652084,1.1557285399652082,0.02000000000000024,0.9829892706350464,0.02,0.0,0.0,0.0003313157465695227,0.0008991800165521269,0.01484598531383088,0.06260951088244865,0.0005678642699826043
p_l20_s10_b3_x500_y50_baseline,2024-10-28,2024-10-25,2024-11-04,100000000,0.1,10,25,-0.020736386361335124,-0.0217300460066312,0.0999999999999997,45,50,45,0.9000000000000005,1.4349363716024168,1.334936371602417,0.09999999999999987,0.9303104987935261,0.1,0.0,0.0,0.0003873136822044877,0.0010147008746744447,0.014905179837342965,0.05953763075952156,0.0006273871924699572
p_l20_s10_b3_x500_y50_baseline,2024-11-04,2024-11-01,2024-11-11,100000000,0.1,10,25,0.15266619311072738,0.15151002534030544,3.95516952522712e-16,50,50,50,1.0,1.2484549705215815,1.2484549705215815,0.0,1.0,0.0,0.0,0.0,0.0003277515471614805,0.001003037806896913,0.012139079892287321,0.04507868515178323,0.0006752862597354325
p_l20_s10_b3_x500_y50_baseline,2024-11-11,2024-11-08,2024-11-18,100000000,0.1,10,25,-0.1046106129650195,-0.10522385173184434,0.019999999999999914,49,50,49,0.9800000000000005,0.9222465413000716,0.902246541300072,0.019999999999999574,0.9783138248783173,0.02,0.0,0.0,0.0002437617365930274,0.0006848850072430632,0.01314860637438154,0.03590597553528404,0.0004411232706500359
p_l20_s10_b3_x500_y50_baseline,2024-11-18,2024-11-15,2024-11-25,100000000,0.1,10,25,0.05944881730323881,0.05860841355527424,0.037821162306978004,48,50,47,0.9400000000000005,1.1317891213506086,1.049610283657587,0.0821788376930217,0.9273903272767329,0.08217883769302178,0.0,0.0,0.0002761833135325879,0.0007932461995697933,0.012361713034790786,0.03317021958797366,0.0005170628860372053
p_l20_s10_b3_x500_y50_baseline,2024-11-25,2024-11-22,2024-12-02,100000000,0.1,10,25,0.06281600915084407,0.061726860106042336,0.0,50,50,50,1.0000000000000004,1.2650249371106437,1.2650249371106443,0.0,1.0000000000000004,0.0,0.0,0.0,0.00037441474359026824,0.0010247766644689447,0.015214643386213877,0.039513529185433514,0.0006503619208786765
p_l20_s10_b3_x500_y50_baseline,2024-12-02,2024-11-29,2024-12-09,100000000,0.1,10,25,0.01001535358623551,0.009130865187026771,3.395179103138357e-16,51,50,50,0.9775865876022672,1.1440651323735787,1.0992383075781134,0.04482682479546529,0.9608179433783952,0.022413412397732948,0.0,0.0,0.0003260986222509125,0.000875717776039969,0.015160191901476308,0.036959557677190696,0.0005496191537890565
p_l20_s10_b3_x500_y50_baseline,2024-12-09,2024-12-06,2024-12-16,100000000,0.1,10,25,0.0232209568802626,0.022364794798842125,4.85722573273506e-17,50,50,50,1.0000000000000004,1.0350527583584532,1.0350527583584535,0.0,1.0000000000000002,0.0,0.0,0.0,0.00031920597629456866,0.0008367323554737953,0.016548410975067207,0.04702972043182689,0.0005175263791792267
p_l20_s10_b3_x500_y50_baseline,2024-12-16,2024-12-13,2024-12-23,100000000,0.1,10,25,-0.06967661734907837,-0.07072576453136925,0.0,50,50,50,1.0000000000000004,1.3799886161323196,1.3799886161323196,0.0,1.0,0.0,0.0,0.0,0.00043772880612815915,0.0011277231141943187,0.01804034319263799,0.06336563159404571,0.0006899943080661596
p_l20_s10_b3_x500_y50_baseline,2024-12-23,2024-12-20,2024-12-30,100000000,0.1,10,25,-0.0036577442665268745,-0.004528808114140137,3.6852031842782296e-16,55,50,50,0.9060331941634231,1.2978767693064228,1.109943157633269,0.1879336116731538,0.8551991867659482,0.09396680583657678,0.0,0.0,0.0003192900944193974,0.0008742616732360317,0.014916347382520422,0.04945033339335009,0.0005549715788166343
p_l20_s10_b3_x500_y50_baseline,2024-12-30,2024-12-27,2025-01-06,100000000,0.1,10,25,-0.08563797476823998,-0.08659733503076339,0.02000000000000007,49,50,49,0.9800000000000005,1.3454904932952463,1.325490493295246,0.02000000000000024,0.9851355322838304,0.02,0.0,0.0,0.0003964674678461768,0.0010492127144937997,0.01652229369703219,0.09152765141877013,0.0006527452466476229
p_l20_s10_b3_x500_y50_baseline,2025-01-06,2025-01-03,2025-01-13,100000000,0.1,10,25,-0.011804954755612829,-0.013012308319094057,6.522560269672795e-16,51,50,50,0.9972444341625183,1.4265904297473004,1.42107929807234,0.005511131674960534,0.9961368508017142,0.0,0.0027555658374802394,0.0,0.0005003003445254129,0.0012217765807382703,0.02219499646362259,0.10000000000000002,0.0007214762362128573
p_l20_s10_b3_x500_y50_baseline,2025-01-13,2025-01-10,2025-01-20,100000000,0.1,10,25,0.060496400785292614,0.059310012263192435,0.01999999999999959,49,50,49,0.9800000000000005,1.3314879531151014,1.311487953115102,0.01999999999999935,0.9849792106994224,0.02,0.0,0.0,0.00047296658315922795,0.001118710559716779,0.02351999506981084,0.09020563471922978,0.000645743976557551
p_l20_s10_b3_x500_y50_baseline,2025-01-20,2025-01-17,2025-01-27,100000000,0.1,10,25,-0.009701631345175987,-0.010438178944197185,6.245004513516506e-17,50,50,50,1.0000000000000004,0.8410762664187177,0.8410762664187179,0.0,1.0000000000000002,0.0,0.0,0.0,0.00031379563693402106,0.000743763316526182,0.026072543869378337,0.09372592972514883,0.000429967679592161
p_l20_s10_b3_x500_y50_baseline,2025-01-27,2025-01-24,2025-02-05,100000000,0.1,10,25,-0.005113040314792872,-0.005825567575149182,0.0006029799999998781,50,50,50,0.9993970200000005,0.8118808809778695,0.81127790097787,0.0006029799999994756,0.9992573048409845,0.0,0.0006029799999999995,0.0,0.0003108517039381364,0.0007161891644270712,0.027487611592607982,0.1,0.0004053374604889348
p_l20_s10_b3_x500_y50_baseline,2025-02-05,2025-01-27,2025-02-10,100000000,0.1,10,25,0.04260413170460331,0.042139510144603376,2.7755575615628914e-17,51,50,50,0.9992166168941258,0.49358085117514205,0.4920140849633934,0.0015667662117486714,0.9968257151629395,0.0,0.0007833831058743287,0.0,0.00019932555854598616,0.00044563564048062275,0.030340107313315292,0.1,0.00024631008193463656
p_l20_s10_b3_x500_y50_baseline,2025-02-10,2025-02-07,2025-02-17,100000000,0.1,10,25,0.008921414322401233,0.00824603324308959,1.2701428450667684e-16,50,50,50,1.0000000000000004,0.7787252351124501,0.77872523511245,1.1102230246251565e-16,0.9999999999999999,0.0,0.0,0.0,0.00028004638667734357,0.0006694090042335685,0.024147658333301666,0.07842301791508653,0.0003893626175562249
p_l20_s10_b3_x500_y50_baseline,2025-02-17,2025-02-14,2025-02-24,100000000,0.1,10,25,0.032279664410713504,0.030808156725095293,0.0,50,50,50,1.0000000000000004,1.605475847931591,1.6054758479315911,0.0,1.0000000000000002,0.0,0.0,0.0,0.0006227553181762325,0.0014254932421420275,0.027843360262652904,0.09406636429033861,0.0008027379239657949
p_l20_s10_b3_x500_y50_baseline,2025-02-24,2025-02-21,2025-03-03,100000000,0.1,10,25,-0.021134352045325655,-0.022232664221188525,0.039999999999999716,48,50,48,0.9600000000000005,1.3663945216188713,1.3263945216188713,0.040000000000000036,0.9707258779458446,0.04,0.0,0.0,0.00047882819606284976,0.0011220254568722852,0.024440670498046043,0.08636754815669755,0.0006431972608094354
p_l20_s10_b3_x500_y50_baseline,2025-03-03,2025-02-28,2025-03-10,100000000,0.1,10,25,0.04119281740217784,0.04009806938866678,0.0,50,50,50,1.0000000000000004,1.2488926971579795,1.2488926971579801,0.0,1.0000000000000004,0.0,0.0,0.0,0.00040655822472402797,0.001051436386434666,0.019674019413647683,0.06679548095027996,0.000644878161710638
p_l20_s10_b3_x500_y50_baseline,2025-03-10,2025-03-07,2025-03-17,100000000,0.1,10,25,0.031105220358590646,0.03027880915429315,3.4744613870013596e-16,50,50,50,1.0000000000000004,0.9420039991241653,0.9420039991241654,0.0,1.0000000000000002,0.0,0.0,0.0,0.000330478962788371,0.0008014809623504533,0.022082500287429762,0.05877995444847426,0.00047100199956208233
p_l20_s10_b3_x500_y50_baseline,2025-03-17,2025-03-14,2025-03-24,100000000,0.1,10,25,-0.02188261052179008,-0.022594003020660502,0.019999999999999612,49,50,49,0.9800000000000005,0.9429605596259685,0.9229605596259688,0.019999999999999685,0.9787902051725972,0.02,0.0,0.0,0.0002758276144367109,0.0007273078942496953,0.01626504117898091,0.052614271621177246,0.00045148027981298445
p_l20_s10_b3_x500_y50_baseline,2025-03-24,2025-03-21,2025-03-31,100000000,0.1,10,25,-0.01997584490319637,-0.02069814490612487,0.002955785499999905,50,50,50,0.9970442145000006,0.8740774443803142,0.8711216588803146,0.0029557854999996414,0.9966183940347584,0.0,0.0029557854999999987,0.0,0.0002927159947270653,0.0007370226531377149,0.020936869676726488,0.1,0.00044430665841064957
p_l20_s10_b3_x500_y50_baseline,2025-03-31,2025-03-28,2025-04-07,100000000,0.1,10,25,-0.10152408566958082,-0.10199307800905777,0.0,50,50,50,1.0000000000000004,0.6162594109760982,0.6162594109760983,0.0,1.0000000000000002,0.0,0.0,0.0,0.00021234882417936975,0.0005219865463242675,0.02136982089246254,0.07274280000858364,0.00030963772214489773
p_l20_s10_b3_x500_y50_baseline,2025-04-07,2025-04-03,2025-04-14,100000000,0.1,10,25,0.05730849453770537,0.0567908638218404,2.3765711620882257e-16,75,50,50,0.5153955028095037,1.5608900698852182,0.5848677074160648,0.9760223624691534,0.3747014083183152,0.48113355538382324,0.006877625850753587,0.0,0.00019714011504303705,0.0004895739687510693,0.02119958186264025,0.1,0.00029243385370803215
p_l20_s10_b3_x500_y50_baseline,2025-04-14,2025-04-11,2025-04-21,100000000,0.1,10,25,0.013014937410495309,0.011448003902558845,0.0399999999999994,48,50,48,0.9600000000000005,1.839018706944672,1.799018706944672,0.040000000000000036,0.9782492696518266,0.04,0.0,0.0,0.0006672926235468543,0.0015468019770191904,0.024255358340289766,0.07377612781566592,0.0008795093534723359
p_l20_s10_b3_x500_y50_baseline,2025-04-21,2025-04-18,2025-04-28,100000000,0.1,10,25,-0.02605144902640255,-0.026996589249173697,0.05999999999999979,47,50,47,0.9400000000000005,1.1360487171292184,1.0760487171292181,0.060000000000000275,0.9471853635365044,0.06,0.0,0.0,0.0004426536944911267,0.0009704210985542793,0.029240334611350137,0.08027709727328403,0.0005277674040631526
p_l20_s10_b3_x500_y50_baseline,2025-04-28,2025-04-25,2025-05-06,100000000,0.1,10,25,0.04136024311759634,0.03964756371605205,0.0,50,50,50,0.9999999999999998,1.8192487159193236,1.819248715919324,0.0,1.0000000000000002,0.0,0.0,0.0,0.0007042292219918225,0.001644656028366249,0.026070816516319605,0.07327292920216688,0.0009404268063744265
p_l20_s10_b3_x500_y50_baseline,2025-05-06,2025-04-30,2025-05-12,100000000,0.1,10,25,0.03080883444375826,0.02964020815579982,0.06470617749999982,47,50,47,0.9352938225000005,1.3700061629794058,1.305299985479406,0.06470617749999974,0.9527694259715732,0.06,0.0047061775,0.04,0.0005134014588004306,0.0011336983627901333,0.02676020952785711,0.1,0.0006202969039897026
p_l20_s10_b3_x500_y50_baseline,2025-05-12,2025-05-09,2025-05-19,100000000,0.1,10,25,0.006551054044658278,0.005450410247469284,0.019999999999999536,49,50,49,0.9800000000000005,1.1970657480315365,1.177065748031537,0.019999999999999574,0.9832924799386435,0.02,0.0,0.0,0.0004835613553087079,0.0010934803483301967,0.02884789349378367,0.06584600594589433,0.0006099189930214888
p_l20_s10_b3_x500_y50_baseline,2025-05-19,2025-05-16,2025-05-26,100000000,0.1,10,25,-0.017618930702866686,-0.018809185061621547,0.0056287549999993955,50,50,50,0.9943712450000005,1.3125094272785176,1.306880672278518,0.005628754999999597,0.9957114555651834,0.0,0.005628755000000001,0.0,0.000551040606824584,0.0012116014812933147,0.03123083301413888,0.1,0.0006605608744687306
p_l20_s10_b3_x500_y50_baseline,2025-05-26,2025-05-23,2025-06-03,100000000,0.1,10,25,0.015027613490580238,0.013869434552912008,5.030698080332741e-16,52,50,50,0.9737485432089292,1.3215071994666296,1.269004285884488,0.05250291358214154,0.9602704293980903,0.022302494038875405,0.00394896275219447,0.0,0.0005036649544439109,0.0011410319505352632,0.028291381706013148,0.1,0.0006373669960913523
p_l20_s10_b3_x500_y50_baseline,2025-06-03,2025-05-30,2025-06-09,100000000,0.1,10,25,0.01635293033659546,0.014807360247332646,9.159339953157541e-16,51,50,50,0.9780276972345796,1.7313421429425622,1.6873975374117256,0.04394460553083657,0.9746181852558912,0.021972302765418686,0.0,0.0,0.0006770033841880704,0.001520702152893932,0.028165678420712534,0.07246489124471812,0.0008436987687058616
p_l20_s10_b3_x500_y50_baseline,2025-06-09,2025-06-06,2025-06-16,100000000,0.1,10,25,-0.016838810657083925,-0.018113330450372334,7.008282842946301e-16,51,50,50,0.9783812275149902,1.491681368221399,1.4484438232513792,0.04323754497001975,0.9710142220107141,0.021618772485008632,0.0,0.0,0.0005721268530567269,0.0012963487646824178,0.02807716229069415,0.07535959963353472,0.0007242219116256908
p_l20_s10_b3_x500_y50_baseline,2025-06-16,2025-06-13,2025-06-23,100000000,0.1,10,25,-0.015483273706018541,-0.01642629575267429,0.019999999999999702,49,50,49,0.9800000000000005,1.1076835043254945,1.0876835043254944,0.020000000000000018,0.9819443009470664,0.02,0.0,0.0,0.0004240109906804632,0.0009578527428432107,0.026739384927987928,0.07195690213303643,0.0005338417521627475
p_l20_s10_b3_x500_y50_baseline,2025-06-23,2025-06-20,2025-06-30,100000000,0.1,10,25,0.048869182644245335,0.047588161919203786,2.42861286636753e-16,50,50,50,1.0000000000000004,1.3905142341470333,1.3905142341470336,0.0,1.0000000000000002,0.0,0.0,0.0,0.0005159206932124934,0.0012213350780427932,0.024431285763192662,0.07714317789502256,0.0007054143848302997
p_l20_s10_b3_x500_y50_baseline,2025-06-30,2025-06-27,2025-07-07,100000000,0.1,10,25,-0.002265433332005462,-0.0033508956144207014,0.01999999999999955,49,50,49,0.9800000000000005,1.323181004231324,1.303181004231324,0.019999999999999796,0.9848849099737353,0.02,0.0,0.0,0.0004463364061804009,0.0010879269082960628,0.021453434060367635,0.07868986102780369,0.000641590502115662
p_l20_s10_b3_x500_y50_baseline,2025-07-07,2025-07-04,2025-07-14,100000000,0.1,10,25,0.04442262599716451,0.04299096696594362,0.01999999999999977,49,50,49,0.9800000000000005,1.662591723026683,1.642591723026683,0.019999999999999796,0.9879705884956587,0.02,0.0,0.0,0.0005494474383382826,0.0013707660056233558,0.020090574786417032,0.05527488179467529,0.0008213185672850731
p_l20_s10_b3_x500_y50_baseline,2025-07-14,2025-07-11,2025-07-21,100000000,0.1,10,25,0.03420967897264737,0.03332920209279733,2.3592239273284576e-16,50,50,49,0.9763143016312354,1.0433271541716054,0.9959557574340764,0.04737139673752899,0.9545958364563591,0.043685698368764465,0.0,0.0,0.00034379984114820935,0.0008513523879651964,0.020865244785306488,0.06301560198474133,0.0005075525468169871
p_l20_s10_b3_x500_y50_baseline,2025-07-21,2025-07-18,2025-07-28,100000000,0.1,10,25,0.01193748586630683,0.010819095900578501,0.020000000000000174,49,50,49,0.9800000000000005,1.3370900617666923,1.317090061766693,0.01999999999999935,0.985042144450933,0.02,0.0,0.0,0.000456651664909507,0.001105196695792853,0.02148610287385127,0.06302774906951346,0.000648545030883346
p_l20_s10_b3_x500_y50_baseline,2025-07-28,2025-07-25,2025-08-04,100000000,0.1,10,25,0.0009059366518853196,-0.00017642838183040688,0.0,50,50,50,1.0000000000000004,1.2752086276718404,1.2752086276718408,0.0,1.0000000000000004,0.0,0.0,0.0,0.00043389901987461065,0.0010813853670768893,0.020449653290442675,0.05810799778143662,0.0006474863472022787
p_l20_s10_b3_x500_y50_baseline,2025-08-04,2025-08-01,2025-08-11,100000000,0.1,10,25,0.040055245446054766,0.03865060619138716,0.01999999999999962,49,50,49,0.9800000000000005,1.68357547034925,1.6635754703492505,0.019999999999999574,0.9881205206703025,0.02,0.0,0.0,0.0005287551910957599,0.0013505429262703848,0.01789712716648679,0.06034163324560965,0.0008217877351746248
p_l20_s10_b3_x500_y50_baseline,2025-08-11,2025-08-08,2025-08-18,100000000,0.1,10,25,0.03259543523162445,0.031303187601485094,0.03999999999999969,48,50,48,0.9600000000000005,1.5927387525769634,1.5527387525769636,0.039999999999999813,0.9748860257620516,0.04,0.0,0.0,0.0004854716308683728,0.001251455881024166,0.016973760693428118,0.05438768606503076,0.0007659842501557932
p_l20_s10_b3_x500_y50_baseline,2025-08-18,2025-08-15,2025-08-25,100000000,0.1,10,25,0.017896454007723994,0.016579628241074396,0.019999999999999882,49,50,49,0.9800000000000005,1.64953538705352,1.6295353870535205,0.019999999999999574,0.9878753737828416,0.02,0.0,0.0,0.000469537233320956,0.001293673596626421,0.014443463835859578,0.04993909303365882,0.0008241363633054651
p_l20_s10_b3_x500_y50_baseline,2025-08-25,2025-08-22,2025-09-01,100000000,0.1,10,25,-0.008149819845781225,-0.008720721224364847,0.0,50,50,50,1.0000000000000004,0.7523614422519463,0.7523614422519467,0.0,1.0000000000000004,0.0,0.0,0.0,0.00018958744945661427,0.0005755923525616357,0.011556597082291654,0.033273466049543676,0.0003860049031050214
p_l20_s10_b3_x500_y50_baseline,2025-09-01,2025-08-29,2025-09-08,100000000,0.1,10,25,-0.025049759607477906,-0.026024835064463958,0.019999999999999806,49,50,49,0.9800000000000005,1.377947089645043,1.3579470896450432,0.019999999999999796,0.9854856546014755,0.02,0.0,0.0,0.0003311548890076133,0.0010001284338301347,0.010729469113467043,0.045805905471231124,0.0006689735448225214
p_l20_s10_b3_x500_y50_baseline,2025-09-08,2025-09-05,2025-09-15,100000000,0.1,10,25,0.004035968035577708,0.0027187614147285988,0.0,50,50,50,1.0000000000000004,1.6995820953297467,1.699582095329747,0.0,1.0000000000000002,0.0,0.0,0.0,0.00045186380542314424,0.0013119117868121157,0.012499674293926582,0.03213373030272625,0.0008600479813889714
p_l20_s10_b3_x500_y50_baseline,2025-09-15,2025-09-12,2025-09-22,100000000,0.1,10,25,-0.013190179869600471,-0.013901812447059347,1.5612511283791264e-16,50,50,50,1.0000000000000004,0.8956277221889416,0.895627722188942,0.0,1.0000000000000004,0.0,0.0,0.0,0.0002733307434097326,0.0007211446045042033,0.01644834129119753,0.03440563799666224,0.00044781386109447066
p_l20_s10_b3_x500_y50_baseline,2025-09-22,2025-09-19,2025-09-29,100000000,0.1,10,25,-0.009061593989423744,-0.009952338047453102,2.914335439641036e-16,50,50,50,1.0000000000000004,1.1305290482883583,1.1305290482883585,0.0,1.0000000000000002,0.0,0.0,0.0,0.00033362490493285416,0.0008988894290770327,0.015395050135264168,0.03318122628276651,0.0005652645241441786
p_l20_s10_b3_x500_y50_baseline,2025-09-29,2025-09-26,2025-10-09,100000000,0.1,10,25,0.026639535288264904,0.02521870076777355,0.0,50,50,50,0.9999999999999999,1.8400000691311302,1.8400000691311305,0.0,1.0000000000000002,0.0,0.0,0.0,0.00046396626680287977,0.001383966301368444,0.012309649743718419,0.04772093898287981,0.0009200000345655643
p_l20_s10_b3_x500_y50_baseline,2025-10-09,2025-09-30,2025-10-13,100000000,0.1,10,25,-0.016205522770322944,-0.016800381465489456,0.05999999999999969,47,50,47,0.9400000000000005,0.9703924639816528,0.910392463981653,0.05999999999999983,0.9381693467055467,0.06,0.0,0.0,0.00017946125383043796,0.0006046574858212645,0.007274325670383072,0.03451036691422103,0.0004251962319908265
p_l20_s10_b3_x500_y50_baseline,2025-10-13,2025-10-10,2025-10-20,100000000,0.1,10,25,-0.01197588337722344,-0.013352693587347142,0.0,50,50,50,1.0000000000000004,1.9006778202406616,1.900677820240662,0.0,1.0000000000000002,0.0,0.0,0.0,0.0004126655025321908,0.0013934985866841528,0.00890328863718438,0.034743766846878174,0.000980833084151962
p_l20_s10_b3_x500_y50_baseline,2025-10-20,2025-10-17,2025-10-27,100000000,0.1,10,25,0.012487405282878283,0.011177841743019279,0.0,50,50,50,1.0000000000000004,1.644030242228793,1.644030242228793,0.0,1.0,0.0,0.0,0.0,0.0004713970566827039,0.0012934121777970998,0.015277404758458814,0.049585268811659276,0.000822015121114396
p_l20_s10_b3_x500_y50_baseline,2025-10-27,2025-10-24,2025-11-03,100000000,0.1,10,25,0.00877964675822751,0.007671308033150304,0.01999999999999966,49,50,49,0.9800000000000005,1.408189750751632,1.3881897507516325,0.019999999999999574,0.9857973685795367,0.02,0.0,0.0,0.00041459771684576005,0.001098692592221576,0.015964260916289195,0.045445203366717,0.000684094875375816
p_l20_s10_b3_x500_y50_baseline,2025-11-03,2025-10-31,2025-11-10,100000000,0.1,10,25,0.01787807940609376,0.016904468957626317,0.0,50,50,50,1.0000000000000004,1.1908546056653098,1.19085460566531,0.0,1.0000000000000002,0.0,0.0,0.0,0.0003511696182456523,0.0009565098887240512,0.0161064165277511,0.0527197179916845,0.0006053402704783989
p_l20_s10_b3_x500_y50_baseline,2025-11-10,2025-11-07,2025-11-17,100000000,0.1,10,25,0.039148010774601394,0.03759519130457223,0.0,50,50,50,1.0000000000000004,1.8418121513887926,1.8418121513887926,0.0,1.0,0.0,0.0,0.0,0.0005734137458598835,0.001494319821554279,0.017739710854315763,0.05704520390308987,0.0009209060756943956
p_l20_s10_b3_x500_y50_baseline,2025-11-17,2025-11-14,2025-11-24,100000000,0.1,10,25,-0.0955210383691284,-0.09607991867283727,2.6020852139652106e-16,50,50,50,1.0000000000000004,0.7855943316629412,0.7855943316629417,0.0,1.0000000000000007,0.0,0.0,0.0,0.00022510587826042965,0.0006179030440919001,0.014854826211046267,0.05332802186235584,0.0003927971658314705
p_l20_s10_b3_x500_y50_baseline,2025-11-24,2025-11-21,2025-12-01,100000000,0.1,10,25,0.025435904719818714,0.02385749274664639,0.059999999999999054,47,50,47,0.9400000000000005,1.9616606824741614,1.9016606824741615,0.05999999999999983,0.969413670500688,0.06,0.0,0.0,0.0006184291735772482,0.001539259514814329,0.0191211030061158,0.05597167290533614,0.0009208303412370808
p_l20_s10_b3_x500_y50_baseline,2025-12-01,2025-11-28,2025-12-08,100000000,0.1,10,25,0.0024368179172598037,0.001397197016998808,0.0,50,50,50,1.0000000000000004,1.186643214549353,1.186643214549353,0.0,1.0,0.0,0.0,0.0,0.0004145162335339121,0.0010370936917710105,0.020923140973599808,0.04676846539076895,0.0006225774582370984
p_l20_s10_b3_x500_y50_baseline,2025-12-08,2025-12-05,2025-12-15,100000000,0.1,10,25,-0.017433503412662144,-0.0184664004234375,0.03999999999999976,48,50,48,0.9600000000000005,1.3680425283689406,1.3280425283689403,0.04000000000000026,0.9707611428953963,0.04,0.0,0.0,0.0004072022554071649,0.001051223519591635,0.017233535566342658,0.04221541977611533,0.0006440212641844699
p_l20_s10_b3_x500_y50_baseline,2025-12-15,2025-12-12,2025-12-22,100000000,0.1,10,25,0.012120908465484526,0.010793521324012456,0.019999999999999605,49,50,49,0.9800000000000005,1.6820218675444067,1.662021867544407,0.019999999999999796,0.9881095481658643,0.02,0.0,0.0,0.00047012489271906007,0.0013114906829508148,0.014469797595856919,0.04002887318857969,0.0008413657902317548
p_l20_s10_b3_x500_y50_baseline,2025-12-22,2025-12-19,2025-12-29,100000000,0.1,10,25,0.02015204435979867,0.019129103363663802,0.0,50,50,50,1.0000000000000004,1.3106645279646518,1.310664527964652,0.0,1.0000000000000002,0.0,0.0,0.0,0.00033752135246104117,0.0010027338589285865,0.012298105307856723,0.039091682284135315,0.0006652125064675453
