signal_date,factor_data_date,rank,code,score,valid_factor_count
2025-01-03,2025-01-03,78,002333.SZ,0.2059643369542939,35
2025-01-03,2025-01-03,79,300697.SZ,0.2059438409510146,35
2025-01-03,2025-01-03,80,600668.SH,0.20571838491494163,35
2025-01-03,2025-01-03,81,002976.SZ,0.2054724328755892,35
2025-01-03,2025-01-03,82,600876.SH,0.20541094486575115,35
2025-01-03,2025-01-03,83,688737.SH,0.20462184873949585,35
2025-01-03,2025-01-03,84,300057.SZ,0.20440664070506254,35
2025-01-03,2025-01-03,85,600293.SH,0.20431440869030534,35
2025-01-03,2025-01-03,86,002791.SZ,0.20391473662635784,35
2025-01-03,2025-01-03,87,000750.SZ,0.2036380405820865,35
2025-01-03,2025-01-03,88,000506.SZ,0.20337159253945483,35
2025-01-03,2025-01-03,89,688102.SH,0.20224431235908993,35
2025-01-03,2025-01-03,90,000789.SZ,0.20189588030334088,35
2025-01-03,2025-01-03,91,600819.SH,0.20063537610166016,35
2025-01-03,2025-01-03,92,002392.SZ,0.20055339208854273,35
2025-01-03,2025-01-03,93,000751.SZ,0.19888296782127488,35
2025-01-03,2025-01-03,94,300928.SZ,0.1987907358065177,35
2025-01-03,2025-01-03,95,301116.SZ,0.19822709571633532,35
2025-01-03,2025-01-03,96,001319.SZ,0.1981758557081369,35
2025-01-03,2025-01-03,97,002225.SZ,0.1974277515884402,35
2025-01-03,2025-01-03,98,001311.SZ,0.19690510350481652,35
2025-01-03,2025-01-03,99,300737.SZ,0.19675138348022128,35
2025-01-03,2025-01-03,100,600909.SH,0.19647468743594998,35
2025-01-03,2025-01-03,101,688282.SH,0.195962287353966,35
2025-01-03,2025-01-03,102,600390.SH,0.19569583931133433,35
2025-01-03,2025-01-03,103,300969.SZ,0.19530641524902645,35
2025-01-03,2025-01-03,104,601099.SH,0.1952756712441074,35
2025-01-03,2025-01-03,105,603399.SH,0.19494773519163755,35
2025-01-03,2025-01-03,106,600369.SH,0.19477351916376306,35
2025-01-03,2025-01-03,107,688053.SH,0.19420987907358064,35
2025-01-03,2025-01-03,108,301221.SZ,0.19393318302930926,35
2025-01-03,2025-01-03,109,300978.SZ,0.1930928468948555,35
2025-01-03,2025-01-03,110,002423.SZ,0.19232424677187945,35
2025-01-03,2025-01-03,111,600301.SH,0.19225251076040178,35
2025-01-03,2025-01-03,112,603982.SH,0.19184259069481455,35
2025-01-03,2025-01-03,113,688280.SH,0.19112523058003691,35
2025-01-03,2025-01-03,114,300328.SZ,0.1908792785406846,35
2025-01-03,2025-01-03,115,300745.SZ,0.18960852633736416,35
2025-01-03,2025-01-03,116,002141.SZ,0.1895265423242468,35
2025-01-03,2025-01-03,117,688667.SH,0.1894753023160484,35
2025-01-03,2025-01-03,118,600901.SH,0.18917811026849765,35
2025-01-03,2025-01-03,119,002988.SZ,0.18897315023570407,35
2025-01-03,2025-01-03,120,605068.SH,0.18882967821274851,35
2025-01-03,2025-01-03,121,002641.SZ,0.18881943021110884,35
2025-01-03,2025-01-03,122,001313.SZ,0.1883070301291248,35
2025-01-03,2025-01-03,123,300375.SZ,0.1882557901209264,35
2025-01-03,2025-01-03,124,002797.SZ,0.18819430211108834,35
2025-01-03,2025-01-03,125,000958.SZ,0.18787661406025824,35
2025-01-03,2025-01-03,126,002540.SZ,0.18764091002254563,35
2025-01-03,2025-01-03,127,603949.SH,0.1860422217667555,35
2025-01-03,2025-01-03,128,002167.SZ,0.18559130969460957,35
2025-01-03,2025-01-03,129,600425.SH,0.18476122156179536,35
2025-01-03,2025-01-03,130,601198.SH,0.1843000614880099,35
2025-01-03,2025-01-03,131,605158.SH,0.18369542939126865,35
2025-01-03,2025-01-03,132,601022.SH,0.1833674933387989,35
2025-01-03,2025-01-03,133,600961.SH,0.18258864521418325,35
2025-01-03,2025-01-03,134,000040.SZ,0.1825374052059848,35
2025-01-03,2025-01-03,135,300127.SZ,0.1825066612010659,35
2025-01-03,2025-01-03,136,002813.SZ,0.18169706907153105,35
2025-01-03,2025-01-03,137,301177.SZ,0.1811026849764296,35
2025-01-03,2025-01-03,138,002852.SZ,0.18109243697478994,35
2025-01-03,2025-01-03,139,002785.SZ,0.1802521008403362,35
2025-01-03,2025-01-03,140,600361.SH,0.1797704447632711,35
2025-01-03,2025-01-03,141,603768.SH,0.17966796474687435,35
2025-01-03,2025-01-03,142,600490.SH,0.1794527567124411,35
2025-01-03,2025-01-03,143,603162.SH,0.17942201270752206,35
2025-01-03,2025-01-03,144,300855.SZ,0.17916581266652995,35
2025-01-03,2025-01-03,145,002977.SZ,0.17801803648288578,35
2025-01-03,2025-01-03,146,002408.SZ,0.17780282844845252,35
2025-01-03,2025-01-03,147,300733.SZ,0.1773109243697479,35
2025-01-03,2025-01-03,148,001337.SZ,0.17698298831727813,35
2025-01-03,2025-01-03,149,300125.SZ,0.17692150030744003,35
2025-01-03,2025-01-03,150,603057.SH,0.17646034023365445,35
2025-01-03,2025-01-03,151,000962.SZ,0.17628612420577985,35
2025-01-03,2025-01-03,152,300873.SZ,0.17625538020086082,35
2025-01-03,2025-01-03,153,603209.SH,0.1761426521828243,35
2025-01-03,2025-01-03,154,600626.SH,0.17609141217462596,35
2025-01-03,2025-01-03,155,001338.SZ,0.17589670014347203,35
2025-01-03,2025-01-03,156,002221.SZ,0.17585570813691329,35
2025-01-03,2025-01-03,157,002448.SZ,0.1756814921090387,35
2025-01-03,2025-01-03,158,000570.SZ,0.17548678007788485,35
2025-01-03,2025-01-03,159,001201.SZ,0.17532281205164996,35
2025-01-03,2025-01-03,160,600777.SH,0.17463619594179142,35
2025-01-03,2025-01-03,161,000880.SZ,0.17453371592539452,35
2025-01-03,2025-01-03,162,002234.SZ,0.17443123590899773,35
2025-01-03,2025-01-03,163,600960.SH,0.17442098790735808,35
2025-01-03,2025-01-03,164,600531.SH,0.17433900389424065,35
2025-01-03,2025-01-03,165,603266.SH,0.1737753638040582,35
2025-01-03,2025-01-03,166,603665.SH,0.1734884197581471,35
2025-01-03,2025-01-03,167,300021.SZ,0.17289403566304573,35
2025-01-03,2025-01-03,168,000626.SZ,0.1727710596433696,35
2025-01-03,2025-01-03,169,301302.SZ,0.17276081164172993,35
2025-01-03,2025-01-03,170,605376.SH,0.17260709161713467,35
2025-01-03,2025-01-03,171,000019.SZ,0.17247386759581876,35
2025-01-03,2025-01-03,172,002870.SZ,0.17237138757942203,35
2025-01-03,2025-01-03,173,002553.SZ,0.17229965156794427,35
2025-01-03,2025-01-03,174,688287.SH,0.17220741955318716,35
2025-01-03,2025-01-03,175,300208.SZ,0.17193072350891578,35
2025-01-03,2025-01-03,176,301219.SZ,0.17181799549087934,35
2025-01-03,2025-01-03,177,002674.SZ,0.17153105144496822,35
2025-01-03,2025-01-03,178,600796.SH,0.17141832342693178,35
2025-01-03,2025-01-03,179,000056.SZ,0.17131584341053493,35
2025-01-03,2025-01-03,180,002088.SZ,0.17085468333674933,35
2025-01-03,2025-01-03,181,002404.SZ,0.17073170731707318,35
2025-01-03,2025-01-03,182,300337.SZ,0.1707009633121541,35
2025-01-03,2025-01-03,183,000701.SZ,0.1706804673088748,35
2025-01-03,2025-01-03,184,301286.SZ,0.17067021930723508,35
2025-01-03,2025-01-03,185,000911.SZ,0.17040377126460346,35
2025-01-03,2025-01-03,186,002378.SZ,0.1702910432465669,35
2025-01-03,2025-01-03,187,688376.SH,0.17020905923344948,35
2025-01-03,2025-01-03,188,600366.SH,0.1701475712236114,35
2025-01-03,2025-01-03,189,002328.SZ,0.17011682721869237,35
2025-01-03,2025-01-03,190,000603.SZ,0.16988112318097973,35
2025-01-03,2025-01-03,191,603876.SH,0.16935847509735608,35
2025-01-03,2025-01-03,192,600173.SH,0.16909202705472431,35
2025-01-03,2025-01-03,193,603808.SH,0.16904078704652586,35
2025-01-03,2025-01-03,194,603767.SH,0.16896905103504814,35
2025-01-03,2025-01-03,195,603196.SH,0.1687435949989752,35
2025-01-03,2025-01-03,196,600798.SH,0.16863086698093877,35
2025-01-03,2025-01-03,197,002149.SZ,0.1682619389219102,35
2025-01-03,2025-01-03,198,600218.SH,0.167821274851404,35
2025-01-03,2025-01-03,199,300840.SZ,0.16773929083828654,35
2025-01-03,2025-01-03,200,300893.SZ,0.16773929083828648,35
2025-01-03,2025-01-03,201,603116.SH,0.16761631481861036,35
2025-01-03,2025-01-03,202,603701.SH,0.16742160278745638,35
2025-01-03,2025-01-03,203,000612.SZ,0.16741135478581678,35
2025-01-03,2025-01-03,204,002889.SZ,0.16725763476122155,35
2025-01-03,2025-01-03,205,300786.SZ,0.1667759786841566,35
2025-01-03,2025-01-03,206,000838.SZ,0.1666120106579217,35
2025-01-03,2025-01-03,207,000042.SZ,0.16661201065792164,35
2025-01-03,2025-01-03,208,601069.SH,0.16655052264808357,35
2025-01-03,2025-01-03,209,603758.SH,0.16639680262348847,35
2025-01-03,2025-01-03,210,600834.SH,0.1663660586185694,35
2025-01-03,2025-01-03,211,600449.SH,0.1662225865956138,35
2025-01-03,2025-01-03,212,003016.SZ,0.1658229145316663,35
2025-01-03,2025-01-03,213,002627.SZ,0.1657921705267473,35
2025-01-03,2025-01-03,214,002616.SZ,0.16577167452346797,35
2025-01-03,2025-01-03,215,603256.SH,0.1657614265218282,35
2025-01-03,2025-01-03,216,002192.SZ,0.16521828243492523,35
2025-01-03,2025-01-03,217,002548.SZ,0.16517729042836646,35
2025-01-03,2025-01-03,218,300918.SZ,0.16514654642344742,35
2025-01-03,2025-01-03,219,000026.SZ,0.1650748104119697,35
2025-01-03,2025-01-03,220,603535.SH,0.1649313383890141,35
2025-01-03,2025-01-03,221,002688.SZ,0.1647263783562205,35
2025-01-03,2025-01-03,222,600683.SH,0.16456241032998564,35
2025-01-03,2025-01-03,223,603239.SH,0.1645111703217873,35
2025-01-03,2025-01-03,224,603167.SH,0.1643062102889937,35
2025-01-03,2025-01-03,225,301136.SZ,0.16428571428571428,35
2025-01-03,2025-01-03,226,300538.SZ,0.1639065382250461,35
2025-01-03,2025-01-03,227,002978.SZ,0.1638040582086493,35
2025-01-03,2025-01-03,228,600630.SH,0.1636913301906128,35
2025-01-03,2025-01-03,229,002182.SZ,0.16362984218077478,35
2025-01-03,2025-01-03,230,301278.SZ,0.16354785816765732,35
2025-01-03,2025-01-03,231,603085.SH,0.16347612215617954,35
2025-01-03,2025-01-03,232,002406.SZ,0.16346587415453984,35
2025-01-03,2025-01-03,233,000850.SZ,0.16331215412994468,35
2025-01-03,2025-01-03,234,603323.SH,0.1632814101250256,35
2025-01-03,2025-01-03,235,601609.SH,0.16309694609551145,35
2025-01-03,2025-01-03,236,002314.SZ,0.16294322607091616,35
2025-01-03,2025-01-03,237,002355.SZ,0.16271777003484322,35
2025-01-03,2025-01-03,238,600716.SH,0.16264603402336544,35
2025-01-03,2025-01-03,239,300618.SZ,0.16243082598893213,35
2025-01-03,2025-01-03,240,002612.SZ,0.16234884197581476,35
2025-01-03,2025-01-03,241,300138.SZ,0.16230784996925593,35
2025-01-03,2025-01-03,242,603569.SH,0.1620311539249846,35
2025-01-03,2025-01-03,243,000672.SZ,0.1618056978889117,35
2025-01-03,2025-01-03,244,002658.SZ,0.16175445788071324,35
2025-01-03,2025-01-03,245,603158.SH,0.16165197786431645,35
2025-01-03,2025-01-03,246,000599.SZ,0.16156999385119894,35
2025-01-03,2025-01-03,247,600794.SH,0.1614777618364418,35
2025-01-03,2025-01-03,248,002029.SZ,0.1614162738266038,35
2025-01-03,2025-01-03,249,601599.SH,0.16124205779872922,35
2025-01-03,2025-01-03,250,600381.SH,0.16116007378561178,35
2025-01-03,2025-01-03,251,600638.SH,0.16111908177905312,35
2025-01-03,2025-01-03,252,603318.SH,0.16103709776593564,35
2025-01-03,2025-01-03,253,600259.SH,0.1608526337364214,35
2025-01-03,2025-01-03,254,000868.SZ,0.1605861856937897,35
2025-01-03,2025-01-03,255,603237.SH,0.16055544168887065,35
2025-01-03,2025-01-03,256,600822.SH,0.160545193687231,35
2025-01-03,2025-01-03,257,601028.SH,0.160545193687231,35
2025-01-03,2025-01-03,258,000965.SZ,0.16053494568559132,35
2025-01-03,2025-01-03,259,603390.SH,0.1604632096741135,35
2025-01-03,2025-01-03,260,002329.SZ,0.16044271367083415,35
2025-01-03,2025-01-03,261,002327.SZ,0.16002254560360726,35
2025-01-03,2025-01-03,262,000514.SZ,0.15960237753638043,35
2025-01-03,2025-01-03,263,600180.SH,0.15955113752818198,35
2025-01-03,2025-01-03,264,601188.SH,0.1595306415249026,35
2025-01-03,2025-01-03,265,300680.SZ,0.15939741750358682,35
2025-01-03,2025-01-03,266,002454.SZ,0.15913096946095512,35
2025-01-03,2025-01-03,267,002666.SZ,0.15890551342488218,35
2025-01-03,2025-01-03,268,002237.SZ,0.15871080139372823,35
2025-01-03,2025-01-03,269,301168.SZ,0.1586390653822505,35
2025-01-03,2025-01-03,270,002083.SZ,0.1584955933592949,35
2025-01-03,2025-01-03,271,301349.SZ,0.15836236933797906,35
2025-01-03,2025-01-03,272,601008.SH,0.1580959212953474,35
2025-01-03,2025-01-03,273,600338.SH,0.1578909612625539,35
2025-01-03,2025-01-03,274,000010.SZ,0.1577064972330395,35
2025-01-03,2025-01-03,275,603170.SH,0.15766550522648082,35
2025-01-03,2025-01-03,276,300631.SZ,0.1573990571838492,35
2025-01-03,2025-01-03,277,300258.SZ,0.1573990571838491,35
2025-01-03,2025-01-03,278,000758.SZ,0.15719409715105556,35
2025-01-03,2025-01-03,279,300317.SZ,0.15683541709366677,35
2025-01-03,2025-01-03,280,000906.SZ,0.15676368108218894,35
2025-01-03,2025-01-03,281,300172.SZ,0.15653822504611606,35
2025-01-03,2025-01-03,282,300681.SZ,0.1565177290428366,35
2025-01-03,2025-01-03,283,300575.SZ,0.1564869850379176,35
2025-01-03,2025-01-03,284,605050.SH,0.15647673703627796,35
2025-01-03,2025-01-03,285,601187.SH,0.15646648903463825,35
2025-01-03,2025-01-03,286,600888.SH,0.15633326501332237,35
2025-01-03,2025-01-03,287,000401.SZ,0.15633326501332234,35
2025-01-03,2025-01-03,288,301149.SZ,0.15596433695429388,35
2025-01-03,2025-01-03,289,600586.SH,0.15589260094281615,35
2025-01-03,2025-01-03,290,000505.SZ,0.15561590489854474,35
2025-01-03,2025-01-03,291,603178.SH,0.15554416888706699,35
2025-01-03,2025-01-03,292,600698.SH,0.15543144086903057,35
2025-01-03,2025-01-03,293,300447.SZ,0.15536995285919245,35
2025-01-03,2025-01-03,294,600339.SH,0.1552162328345973,35
2025-01-03,2025-01-03,295,605018.SH,0.15513424882147975,35
2025-01-03,2025-01-03,296,000862.SZ,0.15507276081164165,35
2025-01-03,2025-01-03,297,301266.SZ,0.15496003279360526,35
2025-01-03,2025-01-03,298,002154.SZ,0.15484730477556882,35
2025-01-03,2025-01-03,299,002345.SZ,0.1547653207624513,35
2025-01-03,2025-01-03,300,300224.SZ,0.15475507276081163,35
2025-01-03,2025-01-03,301,603889.SH,0.15473457675753227,35
2025-01-03,2025-01-03,302,688323.SH,0.15463209674113548,35
2025-01-03,2025-01-03,303,300767.SZ,0.15448862471817995,35
2025-01-03,2025-01-03,304,002302.SZ,0.15434515269522436,35
2025-01-03,2025-01-03,305,301120.SZ,0.1543349046935848,35
2025-01-03,2025-01-03,306,000926.SZ,0.154006968641115,35
2025-01-03,2025-01-03,307,600841.SH,0.15398647263783563,35
2025-01-03,2025-01-03,308,601020.SH,0.15374052059848334,35
2025-01-03,2025-01-03,309,600644.SH,0.15367903258864524,35
2025-01-03,2025-01-03,310,002829.SZ,0.1536277925804468,35
2025-01-03,2025-01-03,311,688357.SH,0.15361754457880708,35
2025-01-03,2025-01-03,312,300094.SZ,0.15350481656077072,35
2025-01-03,2025-01-03,313,603319.SH,0.15324861651977864,35
2025-01-03,2025-01-03,314,002547.SZ,0.15301291248206603,35
2025-01-03,2025-01-03,315,600459.SH,0.1530026644804263,35
2025-01-03,2025-01-03,316,301179.SZ,0.15295142447222793,35
2025-01-03,2025-01-03,317,002330.SZ,0.15270547243287558,35
2025-01-03,2025-01-03,318,600679.SH,0.15238778438204553,35
2025-01-03,2025-01-03,319,002379.SZ,0.15235704037712638,35
2025-01-03,2025-01-03,320,000816.SZ,0.15215208034433292,35
2025-01-03,2025-01-03,321,300696.SZ,0.15199836031973765,35
2025-01-03,2025-01-03,322,002746.SZ,0.1519266243082599,35
2025-01-03,2025-01-03,323,300506.SZ,0.151731912277106,35
2025-01-03,2025-01-03,324,600326.SH,0.15169092027054717,35
2025-01-03,2025-01-03,325,600400.SH,0.15166017626562822,35
2025-01-03,2025-01-03,326,600676.SH,0.15144496823119485,35
2025-01-03,2025-01-03,327,603166.SH,0.1513834802213568,35
2025-01-03,2025-01-03,328,000762.SZ,0.15129124820659975,35
2025-01-03,2025-01-03,329,605088.SH,0.15122976019676163,35
2025-01-03,2025-01-03,330,600127.SH,0.15111703217872516,35
2025-01-03,2025-01-03,331,301215.SZ,0.15103504816560773,35
2025-01-03,2025-01-03,332,001215.SZ,0.15101455216232837,35
2025-01-03,2025-01-03,333,000713.SZ,0.1510145521623283,35
2025-01-03,2025-01-03,334,600469.SH,0.15100430416068863,35
2025-01-03,2025-01-03,335,603069.SH,0.15096331215412995,35
2025-01-03,2025-01-03,336,600279.SH,0.15087108013937278,35
2025-01-03,2025-01-03,337,688190.SH,0.15077884812461567,35
2025-01-03,2025-01-03,338,300536.SZ,0.15071736011477763,35
2025-01-03,2025-01-03,339,001258.SZ,0.1506763681082189,35
2025-01-03,2025-01-03,340,000558.SZ,0.15064562410329982,35
2025-01-03,2025-01-03,341,603718.SH,0.15053289608526338,35
2025-01-03,2025-01-03,342,603566.SH,0.150225456036073,35
2025-01-03,2025-01-03,343,002043.SZ,0.15018446402951424,35
2025-01-03,2025-01-03,344,600526.SH,0.1498872719819635,35
2025-01-03,2025-01-03,345,300589.SZ,0.14981553597048575,35
2025-01-03,2025-01-03,346,301175.SZ,0.1496823119491699,35
2025-01-03,2025-01-03,347,600419.SH,0.14959007993441278,35
2025-01-03,2025-01-03,348,605133.SH,0.14959007993441278,35
2025-01-03,2025-01-03,349,000969.SZ,0.1495798319327731,35
2025-01-03,2025-01-03,350,000863.SZ,0.14933387989342078,35
2025-01-03,2025-01-03,351,002480.SZ,0.14915966386554627,35
2025-01-03,2025-01-03,352,000905.SZ,0.14915966386554622,35
2025-01-03,2025-01-03,353,600052.SH,0.1489444558311129,35
2025-01-03,2025-01-03,354,000011.SZ,0.14883172781307644,35
2025-01-03,2025-01-03,355,000657.SZ,0.14871899979503997,35
2025-01-03,2025-01-03,356,603587.SH,0.14871899979503994,35
2025-01-03,2025-01-03,357,000993.SZ,0.1485447837671654,35
2025-01-03,2025-01-03,358,600523.SH,0.14840131174420987,35
2025-01-03,2025-01-03,359,600595.SH,0.14840131174420987,35
2025-01-03,2025-01-03,360,300005.SZ,0.14840131174420984,35
2025-01-03,2025-01-03,361,605128.SH,0.14836031973765124,35
2025-01-03,2025-01-03,362,002766.SZ,0.14825783972125436,35
2025-01-03,2025-01-03,363,000795.SZ,0.14769419963107194,35
2025-01-03,2025-01-03,364,000068.SZ,0.14757122361139577,35
2025-01-03,2025-01-03,365,300798.SZ,0.14755072760811644,35
2025-01-03,2025-01-03,366,000703.SZ,0.1473867595818816,35
2025-01-03,2025-01-03,367,605319.SH,0.1473150235704038,35
2025-01-03,2025-01-03,368,600510.SH,0.14721254355400695,35
2025-01-03,2025-01-03,369,002582.SZ,0.1472022955523673,35
2025-01-03,2025-01-03,370,600658.SH,0.1471920475507276,35
2025-01-03,2025-01-03,371,002240.SZ,0.14714080754252926,35
2025-01-03,2025-01-03,372,600688.SH,0.14689485550317688,35
2025-01-03,2025-01-03,373,002965.SZ,0.14661815945890555,35
2025-01-03,2025-01-03,374,002479.SZ,0.14645419143267058,35
2025-01-03,2025-01-03,375,000546.SZ,0.1463927034228326,35
2025-01-03,2025-01-03,376,300547.SZ,0.14626972740315644,35
2025-01-03,2025-01-03,377,002937.SZ,0.14597253535560564,35
2025-01-03,2025-01-03,378,002428.SZ,0.14553187128509945,35
2025-01-03,2025-01-03,379,300811.SZ,0.14535765525722483,35
2025-01-03,2025-01-03,380,000529.SZ,0.1453474072555851,35
2025-01-03,2025-01-03,381,002645.SZ,0.14529616724738673,35
2025-01-03,2025-01-03,382,605089.SH,0.14499897519983604,35
2025-01-03,2025-01-03,383,002839.SZ,0.14497847919655668,35
2025-01-03,2025-01-03,384,688636.SH,0.14485550317688048,35
2025-01-03,2025-01-03,385,300507.SZ,0.14477351916376308,35
2025-01-03,2025-01-03,386,002233.SZ,0.1446402951424472,35
2025-01-03,2025-01-03,387,002708.SZ,0.14444558311129332,35
2025-01-03,2025-01-03,388,600908.SH,0.14416888706702197,35
2025-01-03,2025-01-03,389,601860.SH,0.14409715105554416,35
2025-01-03,2025-01-03,390,603886.SH,0.14408690305390448,35
2025-01-03,2025-01-03,391,600238.SH,0.14401516704242673,35
2025-01-03,2025-01-03,392,301150.SZ,0.14400491904078702,35
2025-01-03,2025-01-03,393,600784.SH,0.14377946300471406,35
2025-01-03,2025-01-03,394,000576.SZ,0.14371797499487599,35
2025-01-03,2025-01-03,395,603105.SH,0.14354375896700144,35
2025-01-03,2025-01-03,396,002807.SZ,0.14348227095716337,35
2025-01-03,2025-01-03,397,601528.SH,0.14339003894240623,35
2025-01-03,2025-01-03,398,000970.SZ,0.1432670629227301,35
2025-01-03,2025-01-03,399,301206.SZ,0.14315433490469354,35
2025-01-03,2025-01-03,400,000722.SZ,0.1428468948555032,35
2025-01-03,2025-01-03,401,300446.SZ,0.14273416683746667,35
2025-01-03,2025-01-03,402,600751.SH,0.14264193482270962,35
2025-01-03,2025-01-03,403,600178.SH,0.14253945480631275,35
2025-01-03,2025-01-03,404,000601.SZ,0.1425189588030334,35
2025-01-03,2025-01-03,405,300435.SZ,0.14240623078499695,35
2025-01-03,2025-01-03,406,002171.SZ,0.14240623078499687,35
2025-01-03,2025-01-03,407,000718.SZ,0.14219102275056358,35
2025-01-03,2025-01-03,408,603315.SH,0.14196556671449068,35
2025-01-03,2025-01-03,409,603363.SH,0.14191432670629228,35
2025-01-03,2025-01-03,410,300332.SZ,0.14188358270137322,35
2025-01-03,2025-01-03,411,603689.SH,0.14188358270137322,35
2025-01-03,2025-01-03,412,603759.SH,0.14169911867185891,35
2025-01-03,2025-01-03,413,300858.SZ,0.14163763066202087,35
2025-01-03,2025-01-03,414,002669.SZ,0.14119696659151465,35
2025-01-03,2025-01-03,415,605388.SH,0.14105349456855912,35
